name,d,v,t,f,label,fusion_pred
1902F4001_042,4.133683051721581,3.8388870064923295,4.081627276858224,4.104999326910221,4.2,3.954939052771876
1902F4001_043,3.6313989275372487,3.8490530734458903,4.081627276858224,4.177118799057928,4.0,3.8555966214004815
1902F4001_044,4.651129439610801,4.403416422456704,4.972743826487738,4.8830909811042975,3.6,4.674772742611548
1902F4001_045,4.132884103513062,3.793071808465021,4.081627276858224,4.900562310817457,3.8,4.102178138519651
1902F4001_046,4.833140919809635,4.3092449938817365,5.062775800834208,4.882862395002237,5.6,4.7157428124112295
1902F4001_047,5.037764880562735,4.376782524679478,4.538778913937617,4.765790114033252,4.0,4.608170913440364
1902F4001_048,5.767811547630856,4.8671776014903685,6.0039787104309275,5.270208702035745,6.0,5.463469976331099
1902F4001_049,3.6227510555177354,3.9394469250443085,4.081627276858224,4.220087755427946,4.4,3.885595716110373
1902F4001_050,3.614800509898729,3.840054220122904,4.081627276858224,4.033744273737915,4.0,3.8306301536338623
1902F4001_051,3.636088181598268,3.982418748046247,4.081627276858224,4.909772826912401,4.0,4.023460305110706
1902F4001_052,3.632964541335451,3.8068008080697737,4.081627276858224,4.1983055931683735,4.0,3.846976772984185
1902F4001_053,4.845308374508171,4.288616173141415,5.034478501822538,5.168114520570024,4.6,4.796414330915773
1902F4001_054,5.757654242281027,4.796665748312396,5.6060461090098945,5.36185920597899,5.6,5.37679070881019
1902F4001_055,3.636088181598268,3.8103050910187353,4.081627276858224,4.354088015959412,4.2,3.8710451320714245
1902F4001_056,6.307329279488485,5.033493832936197,6.1961869746889064,5.452255799194512,6.2,5.62924847334217
1902F4001_057,4.091674668785419,4.055240088240199,4.081627276858224,4.992147787911724,5.2,4.200867926306865
1902F4001_058,4.186144382544358,3.942756160405744,4.081627276858224,4.476221675162362,4.2,4.0728414289535095
1902F4001_059,3.629842532892261,3.831312994675681,4.081627276858224,4.706204388463843,4.0,3.9329789781951976
1902F4001_060,4.83064592203251,4.24826146577142,5.007843025457711,4.654124019702471,5.4,4.600404231951863
1902F4001_061,4.889823357606313,4.438522728378637,5.049116705504014,5.3753975570088555,5.6,4.930763142455716
1902F4001_062,4.876538032086802,4.2110955996623884,4.968346921570552,4.904344409950907,5.6,4.672967616333207
1902F4001_063,4.485631272267428,4.216422006950099,4.988417286434137,4.5477635421521505,4.2,4.460780200636832
1902F4001_064,5.254054044327068,4.651769964900998,5.610797710734753,5.137209167287766,6.2,5.1760439789151675
1902F4001_065,3.6227510555177354,3.944593334976649,4.081627276858224,4.079150051100978,4.4,3.866472323945465
1902F4001_066,5.775367525271868,4.981365181023499,5.678369643073807,5.36663662858588,6.0,5.441177836642543
1902F4001_067,5.408916192286488,4.581704750423133,5.240632422426816,5.235520458144502,5.8,5.114501051483177
1902F4001_068,4.614037597784797,3.871375933714644,4.081627276858224,4.4492976750194435,4.8,4.157612183729935
1902F4001_069,4.083249374523989,3.82684980317008,4.081627276858224,4.3512120835026336,4.2,3.9858041441085454
1902F4001_070,4.905815556005409,3.9684999359361486,4.081627276858224,4.435788595980451,4.0,4.2563421112815085
1902F4001_071,6.011019790027496,4.668983953923765,5.508548237459278,5.0340400959853095,5.0,5.236253049699161
1902F4001_072,3.6468225271396832,3.80388957546882,4.081627276858224,4.550296329475347,4.0,3.9024307187153777
1902F4002_001,4.148124785386189,4.154282539914359,4.081627276858224,4.32050592007555,4.2,4.090489495815664
1902F4002_002,4.458459823675766,4.637783191726286,4.8572491964550455,4.690602850755137,4.6,4.603856515330227
1902F4002_003,4.775737462623124,4.4744655824371815,4.805856752988072,4.479068442376047,5.2,4.5429874618134
1902F4002_004,5.114234116756117,5.33870786041452,5.0880629078577915,4.815881999851637,5.0,5.0330839567813666
1902F4002_005,4.849680872258982,4.874317403964425,4.78666111712754,4.748671391173943,4.6,4.764651699029214
1902F4002_006,5.346518551134039,4.6354896734286815,5.43318615094891,4.719318471236398,4.8,4.980737838362542
1902F4002_007,4.117082658650176,4.177827184244907,4.081627276858224,4.804699955205243,6.2,4.204963221629845
1902F4002_008,4.135311446955607,4.476445309590118,4.081627276858224,4.681024304017594,6.0,4.272292508747784
1902F4002_009,4.027667684940199,3.955828086162208,4.081627276858224,5.095163586124748,4.2,4.16976983177688
1902F4002_010,4.8753129601423435,4.191827767250641,4.081627276858224,4.9120019414264044,5.0,4.452411999320038
1902F4002_011,5.2402065055110665,4.6146256405124815,5.25520401762341,4.797098659246255,5.4,4.933545774012466
1902F4002_012,5.102472060760267,4.7198381925172646,5.2295456888945075,4.723757001815631,5.2,4.899214335793434
1902F4002_013,4.89764991274445,4.53707770342782,5.149162716777523,4.5724449597914765,5.2,4.720141536560812
1902F4002_014,5.248486555433376,4.888627596193753,5.632779542559852,4.647339731443829,5.2,5.058939951755463
1902F4002_015,4.640407451522831,4.647887584892414,4.081627276858224,4.36192009478012,6.4,4.347625450759352
1902F4002_016,3.6313989275372487,3.7701901645811753,4.081627276858224,4.336156092639567,4.2,3.8554040044831606
1902F4002_017,4.1235814004909495,3.790465975109456,4.081627276858224,4.797545559001621,4.2,4.076489968690601
1902F4002_018,4.991455764918852,4.452810758477848,4.960771706424367,4.991363677101847,4.8,4.812973948285202
1902F4002_019,5.173185319509153,4.630833539822143,4.841035301040887,5.016055298450244,5.6,4.885698141767945
1902F4002_020,4.0497229657788365,3.899121765703842,4.081627276858224,4.71588865474451,4.4,4.073874939575804
1902F4002_021,4.609725257859604,4.7317623910130235,4.872259567279016,4.434385298557025,5.6,4.581385505359293
1902F4002_022,5.1049328308436985,4.737785709903919,5.075634469784399,4.507486813341811,5.6,4.773055406754464
1902F4002_023,4.990039506723044,5.06382863679895,5.205609333759724,4.153681290614923,6.2,4.718106736190968
1902F4002_024,5.004259223579044,4.8393404126914294,5.685865761256168,4.862872154863947,6.2,5.103458490829314
1902F4002_025,5.245273225221423,4.8994421582800385,5.177968824772957,4.779276631901749,6.0,4.9799632394407665
1902F4002_026,4.556315455758591,4.614256228348352,4.081627276858224,4.538857495113144,6.0,4.375678388637336
1902F4002_027,5.33129012462279,5.531929689295543,5.389450997703683,4.52560905153337,5.6,5.058361438630353
1902F4002_028,3.636088181598268,3.810575555709862,4.081627276858224,4.126470160343554,3.8,3.839066381496828
1902F4002_029,3.636088181598268,3.7955823918804,4.081627276858224,4.256638326989531,4.6,3.852588830457986
1902F4002_030,4.12154837634766,3.763585204037848,4.081627276858224,4.113867110315645,4.0,3.933605967323075
1902F4002_031,4.734566658092413,4.632591536720604,4.693057459329291,4.572021738829295,5.2,4.581912144708993
1902F4002_032,4.570198665737423,4.726536067511204,4.90408513616256,4.364566362647511,5.4,4.554938665289736
1902F4002_033,5.4513798975001935,5.041707852680611,5.106046118739858,4.7115715319754266,4.2,4.9961667073757585
1902F4002_034,6.345486063547686,5.448449761931426,6.334036872884862,4.57603533484939,5.6,5.373191025952087
1902F4002_035,4.10073547837312,4.672255218967688,4.672759534335676,4.299604037124252,5.0,4.349767636840727
1902F4002_036,3.6313989275372487,4.009140426087057,4.081627276858224,4.640071753300867,3.6,3.98015746198808
1902F4002_037,4.7865293088015815,4.3731774903320195,4.870416248788653,5.542909467854703,5.0,4.872976998734405
1902F4002_038,5.2224525551877266,5.099241013779291,5.512250994235071,5.060875338848403,4.2,5.231298675305967
1902F4002_039,5.1414922999843835,5.1810908413582935,4.958211023879471,4.493597413679317,5.0,4.836307575695318
1902F4002_040,4.483920897485485,4.686606718426266,4.081627276858224,4.7732982000683135,5.2,4.449495159299871
1902F4002_041,4.107137821114743,3.777509803454015,4.081627276858224,4.414739078648021,4.2,3.989611050984246
1902F4002_042,4.831312961490219,5.286990908024006,4.964613739321728,4.8128373463205705,3.8,4.932828657952404
1902F4002_043,5.077450964829042,4.931050627834804,5.249235069837362,4.5749837842749566,3.8,4.894761374907583
1902F4002_044,3.668415005676144,3.840741078020998,4.081627276858224,5.223681686547465,3.6,4.042825394282767
1902F4002_045,5.231923489299206,5.3650441362333945,4.648038263234956,4.952523523080789,3.6,4.97635054565419
1902F4002_046,3.6227510555177354,3.797790536154568,4.081627276858224,4.337252598233601,3.8,3.861662506886998
1902F4002_047,5.972249255195882,5.5589476232285415,5.964387872549688,4.586856171785351,3.6,5.297177207950852
1902F4002_048,4.107988485050386,3.9625611520457698,4.081627276858224,4.783048317118031,3.6,4.126179157402233
1902F4002_049,4.11965819819382,4.679450924674471,4.081627276858224,4.630916604421922,5.0,4.313493106490055
1902F4002_050,4.7155532568753475,4.42701225103187,4.081627276858224,4.4437644922042,5.8,4.335667092874931
1902F4002_051,5.312898767224897,4.699740015024284,5.0901680902837505,4.46660636606143,5.4,4.789591720227258
1902F4002_052,5.499230148345778,5.540190936672271,5.577828671423938,4.394741457964749,5.2,5.072400385077383
1902F4002_053,3.614800509898729,3.897166888152451,4.081627276858224,3.646845894773697,3.6,3.802176731404545
1902F4002_054,3.636088181598268,3.865817865811842,4.081627276858224,3.8687451324942432,3.6,3.821725626689072
1902F4002_055,4.107254147086574,3.753648325825069,4.081627276858224,4.122009132626041,4.0,3.9290488782359456
1902F4002_056,4.809941092312577,4.631928260551541,4.4656330258237515,4.81483778679563,4.0,4.6242163975164265
1902F4002_057,5.784607380331939,5.176357993400111,5.654589224302129,4.584712817430963,5.2,5.162164375081129
1902F4002_058,5.085569402845897,5.153533228218347,5.264354387371037,4.445889048546178,5.6,4.894208137372758
1902F4002_059,4.7320281538860085,4.485300093455226,4.8087299861950505,4.095955741805394,5.2,4.401921183142313
1902F4002_060,5.52730183760634,4.824218859535233,5.706497003515562,4.482348357986279,5.8,5.035357323041379
1902F4002_061,3.614800509898729,3.79084081402576,4.081627276858224,4.051434424388564,4.0,3.8197085417986103
1902F4002_062,5.60912323571877,5.1484406393695465,5.767436417670794,4.568712275933871,5.4,5.165235705053064
1902F4002_063,4.890802935040425,4.7770724126935535,4.628622078633418,4.880293221044783,3.4,4.751217050831339
1902F4002_064,4.125110514047087,4.090160661244801,4.081627276858224,5.043140898083632,4.4,4.235092490927605
1902F4002_065,4.676934073311477,4.665341659204059,4.880097075825581,4.376976217626688,3.8,4.5589951181215955
1902F4002_066,5.093418586286483,4.987300368934469,5.754151856517818,4.600808063595841,4.4,5.073807795207999
1902F4002_067,3.614800509898729,3.8627306723100183,4.081627276858224,4.751258935094166,3.4,3.9471969669935594
1902F4002_068,3.6468225271396832,3.841490690629049,4.081627276858224,4.541286434410337,3.8,3.9128487805063146
1902F4003_001,3.66030248039444,3.7780228628856625,4.081627276858224,4.173494678715315,4.0,3.8416553881387494
1902F4003_002,4.394757018543738,4.592356537929671,4.86351546790015,4.643176680811934,4.2,4.559297589420862
1902F4003_003,4.997842768849486,5.003036904955227,4.304290259765737,4.706629427893296,4.6,4.676067793780342
1902F4003_004,4.692407036710968,3.9606085517339658,4.081627276858224,4.97621251727167,4.8,4.344556449644981
1902F4003_005,4.867312747426989,4.25156131307088,5.218671849973101,5.357878773650153,4.6,4.8991352934865064
1902F4003_006,4.4571276595830485,4.296897677618073,4.942956714153311,5.3289980407187665,4.6,4.706910334863375
1902F4003_007,4.176209817995144,4.197323951391722,4.081627276858224,5.643666955294269,4.8,4.430252469265364
1902F4003_008,3.6306195494943214,3.75472832845721,4.081627276858224,5.112694469608131,4.0,3.9790734774921126
1902F4003_009,4.998211145505575,4.225936932543808,5.193422623452271,5.2241216534533415,4.8,4.877668187321904
1902F4003_010,5.482210802845994,4.824972597025919,5.6085076961313565,5.663336188858725,5.8,5.42905346442611
1902F4003_011,5.325924542027626,4.980070630185745,5.298983078787692,5.484134976799734,6.4,5.303214753160194
1902F4003_012,4.994602100671163,4.5072763382055685,4.734819102554648,5.441332878095963,5.4,4.911203650565808
1902F4003_013,5.148709540433754,4.905193700240437,5.362910509000532,5.236365881696487,6.6,5.188553534529914
1902F4003_014,4.110473759018689,3.9847180714550254,4.081627276858224,4.842899444310385,5.6,4.147881910435362
1902F4003_015,5.26626785580033,4.965375841505369,5.707206561155065,5.264840355007254,6.0,5.335934571506837
1902F4003_016,3.904761051006417,3.843724970995259,4.081627276858224,4.06829672028089,4.2,3.898487510917512
1902F4003_017,3.6313989275372487,3.773473146763569,4.081627276858224,4.650438167502272,4.0,3.9050337958392296
1902F4003_018,3.637712238150456,3.81951754016966,4.081627276858224,4.03881197747782,4.0,3.8305605278445105
1902F4003_019,5.179940411624868,4.361363777668021,5.454140998928783,5.363320238868873,5.4,5.091206238749304
1902F4003_020,4.9324166832999765,4.722999124240821,4.738885046461124,5.186705163995984,5.0,4.8838330306546665
1902F4003_021,5.191211648192605,5.068590845843429,4.854933366893907,5.047535146945571,3.8,5.014836040326895
1902F4003_022,5.1208547035611325,4.777076812575152,5.278129310152346,5.115187506233736,5.2,5.080241775070231
1902F4003_023,4.730135232912209,4.437976376212964,4.081627276858224,4.682223529573653,4.8,4.415914814201527
1902F4003_024,4.88916426674523,4.701757304174992,5.1986660967175125,5.054530348059035,5.8,4.959811223848566
1902F4003_025,4.856445382096394,4.328592427326443,4.999853530459756,4.745688723375368,5.4,4.663518669166395
1902F4003_026,3.636088181598268,3.8859552184303943,4.081627276858224,4.009814607455204,4.0,3.8441322125834416
1902F4003_027,4.7299375986864085,4.420867139473293,4.081627276858224,4.711898932082502,4.2,4.4202888389309685
1902F4003_028,4.402521096299775,4.642974303534683,5.480023923021637,4.689584080139727,2.4,4.781070622170386
1902F4003_029,3.636088181598268,3.804116449283754,4.081627276858224,3.971843415670313,4.0,3.818063907710941
1902F4003_030,3.6313989275372487,3.762494853260829,4.081627276858224,4.033523100673143,4.0,3.813517429543045
1902F4003_031,5.539410233022274,4.793020673179488,5.36181698590114,5.295662783399571,4.0,5.253394498805818
1902F4003_032,3.632964541335451,3.7491603617619775,4.081627276858224,4.0581235920890295,4.2,3.813234675181169
1902F4003_033,4.761003478590445,4.776676548879798,4.5226997974347976,5.2494711719630125,3.8,4.81258080938084
1902F4003_034,5.387474539497149,4.836366686763628,5.37204904437189,5.04201770080958,4.6,5.150054833882203
1902F4003_035,5.6994050579615445,5.107404871747971,5.6037995160049165,5.121099856093967,5.2,5.350991009098978
1902F4003_036,3.636088181598268,3.776395915942505,4.081627276858224,3.9822912243027178,4.0,3.8121236735186677
1902F4003_037,4.998728643172023,4.643523661070664,3.9820036374017187,4.8932853179533655,2.8,4.582446638230484
1902F4003_038,3.5342624557049414,3.84873080864586,4.081627276858224,4.228153271446666,3.4,3.8408761168991643
1902F4003_039,4.755045300208949,4.553218471202281,4.961531213553117,4.584275914901948,4.0,4.642703378405708
1902F4003_040,5.994335112593403,5.097888771188462,5.8551117826451335,5.238922702557772,4.4,5.484730468355096
1902F4003_041,3.668415005676144,3.778124240325639,4.081627276858224,4.269380646815484,4.4,3.8568531304376306
1902F4003_042,4.647491886847688,4.207748649948151,4.482792786667129,4.637486528998504,3.4,4.400023905662215
1902F4003_043,3.6227510555177354,3.7663915706429534,4.081627276858224,4.248868744169848,3.8,3.84007663135185
1902F4003_044,4.679529190123422,4.3349317801857765,4.081627276858224,4.50409842251658,5.0,4.320831576583314
1902F4003_045,5.491761193688453,4.977930491707684,5.485552686760066,5.242659028103819,4.4,5.306921073993031
1902F4003_046,3.614800509898729,3.708779690228317,4.081627276858224,4.0005257769360565,3.8,3.7923731305964123
1902F4003_047,5.852676853425818,5.116627877507376,5.8662145025862715,5.11608038581544,5.2,5.434981210628753
1902F4003_048,3.636088181598268,3.7828379355700585,4.081627276858224,4.215100880005101,3.8,3.843201396106547
1902F4003_049,3.6313989275372487,3.822381394265899,4.081627276858224,4.2652341684629365,4.0,3.860462970536567
1902F4003_050,3.632964541335451,3.8375552516445293,4.081627276858224,4.316369098208559,4.2,3.8727471695148696
1902F4003_051,4.691252018194095,4.2972420921575,4.880370174025886,5.002149528457172,2.2,4.660415073358544
1902F4003_052,4.84238171986429,4.67333155962875,5.004758622914304,5.146905732189741,4.6,4.911996868140381
1902F4003_053,5.062037101387005,4.676006709721077,5.504365758495012,5.129308195116606,5.2,5.10949962863108
1902F4003_054,5.276219529311646,4.720056635365679,5.022324505034451,5.198568870787009,5.6,5.0509078313322195
1902F4003_055,3.614800509898729,3.770449680461704,4.081627276858224,4.243377397724877,4.0,3.83867596116039
1902F4003_056,5.0562008490231785,4.650020382661896,5.236587908479458,5.0696217433560165,5.0,4.999718376008991
1902F4003_057,6.016614456446185,5.12444708536373,5.9595412086370505,5.413370385120381,5.2,5.571677001979408
1902F4003_058,3.900380133446818,3.903001771564965,4.081627276858224,4.16630421122373,3.8,3.9297627045242223
1902F4003_059,4.831633489067911,4.4176876287760125,4.472604079569991,5.2036154411203634,3.2,4.69265627498244
1902F4003_060,4.7859053380249374,4.694770302856681,5.006171361797964,4.941904867684798,4.4,4.834810702389329
1902F4003_061,5.7584025432650545,5.155676716645477,5.896809346683247,5.347858954993467,5.2,5.520454461539806
1902F4003_062,4.144785065888383,4.105619550035876,4.081627276858224,4.707148480590346,5.4,4.165783840937813
1902F4003_063,3.902141447383365,3.7827244473615886,4.081627276858224,4.380634022922133,4.6,3.9325110562299703
1902F4003_064,3.668415005676144,3.7509712031351015,4.081627276858224,4.295970334829587,4.4,3.852792493261375
1902F4003_065,3.629842532892261,3.826827726510945,4.081627276858224,4.73407101171516,4.2,3.9363095479109615
1902F4003_066,5.282823083335321,4.939336580840148,5.685894675782992,5.204898187839847,5.0,5.3062283319495
1902F4003_067,5.331982794004474,4.856816307266139,5.358432213676441,4.981514097276289,6.0,5.118358698711043
1902F4003_068,4.846016609614899,4.5266037893024995,5.349385384701517,5.103550153145014,4.0,4.954099166963565
1902F4003_069,3.636088181598268,3.758465062818378,4.081627276858224,4.246789260842602,3.6,3.8405850589903108
1902F4003_070,4.8761746352813065,4.008036802129718,5.015530555151487,4.903792702115557,4.8,4.610975629830631
1902F4003_071,4.174225541250691,3.955754290504712,4.081627276858224,4.579060406146012,4.2,4.09656055318906
1902F4003_072,3.6657091965007687,3.786556118750557,4.081627276858224,4.23288671357588,3.6,3.853464156241257
1902F4003_073,5.334251989718449,4.549932171289188,5.2593553687116135,4.696625652544376,5.4,4.895300534166106
1902F4003_074,5.521371500785252,4.94288721087914,5.517041528250922,5.009301685386415,5.4,5.22699808076097
1902F4003_075,3.9697823131167023,3.746789198882265,4.081627276858224,4.246935695909333,4.0,3.9158955174411783
1902F4003_076,3.636088181598268,3.748949882076624,4.081627276858224,4.280380153124643,4.0,3.842454693122947
1902M4001_001,4.095879456720003,4.186891583431201,4.081627276858224,4.537733629473583,4.0,4.137762248323643
1902M4001_002,4.388077339049527,4.233667650864812,4.139992542714913,4.581813849459028,4.4,4.250580282656192
1902M4001_005,4.800888002687306,4.9428477435804625,5.0158645724067785,4.785168850189557,5.2,4.854020226582427
1902M4001_006,4.784099690604697,4.350575638514515,4.808274031570514,5.094341232434972,5.2,4.714188204236988
1902M4001_007,5.000142897397926,4.56471964553598,4.97063897153896,5.047229237312593,4.6,4.873260424439562
1902M4001_008,3.736068390989184,3.877385382422669,4.081627276858224,4.050038825959337,3.8,3.8682023110115744
1902M4001_009,4.206317883814421,4.485495629483814,4.283619617337111,4.777384765800541,4.4,4.364757069698631
1902M4001_010,4.033513968667937,4.04465583445723,4.081627276858224,4.478383723809594,4.4,4.0645418397782445
1902M4001_011,4.979379591858391,4.558630698916625,5.305394708353143,4.743302341326707,5.4,4.855365819247189
1902M4001_012,4.9895969410697045,4.687775556436024,4.9646388913963815,4.390925886512267,6.0,4.659225400168281
1902M4001_013,5.264343797474454,5.438159027675646,5.5293737771617115,4.689226638750972,5.6,5.153113826152209
1902M4001_014,5.169560336626391,5.094465932294341,4.8363683958477495,4.686182668295961,5.0,4.8689834972979575
1902M4001_015,5.015225196771621,4.657091556610611,5.370901546104633,4.365406837785266,5.0,4.763006579093554
1902M4001_016,5.768251645394702,4.942059499809407,6.256524310489078,4.4901305727237775,5.0,5.2342050606811155
1902M4001_017,3.636088181598268,3.9257494623521514,4.081627276858224,4.190625129533669,3.8,3.8802516944490577
1902M4001_018,4.031485284979579,3.8742683899486674,4.081627276858224,4.4233410275239375,4.0,4.000821930344776
1902M4001_019,4.069319586525089,4.094840068346107,4.081627276858224,4.361259507867174,4.2,4.063131373981483
1902M4001_020,5.134660024878079,4.635044750877484,5.006870554755085,4.391945507036321,5.0,4.686208136983473
1902M4001_021,4.798773887110512,4.657047474186887,5.1491709918865896,4.408207183942369,5.6,4.671522702877345
1902M4001_022,5.54325802140256,5.1457040164110115,5.855430742229452,4.663330279804704,6.2,5.223737089918331
1902M4001_023,4.485176463784345,4.2288158228394135,4.805856752988072,4.671085570680204,5.0,4.454544173364951
1902M4001_024,6.048468848340978,5.372205384309611,5.753913888529272,4.704686116270773,6.6,5.284241766074941
1902M4001_025,4.64191652050931,4.252019747897998,4.226768392062277,4.5917950615221645,5.4,4.342417364107759
1902M4001_026,4.766589400656324,4.4471720580943765,4.7412330767870055,4.81017471660786,6.2,4.630011530108847
1902M4001_027,4.433828759447182,4.320219989062012,4.754310648189916,4.368643453853738,4.6,4.363918079986551
1902M4001_028,5.006556188083501,4.769309826770102,4.788842935559631,4.53391776147572,5.0,4.69017528995769
1902M4001_029,3.636088181598268,3.930945517584744,4.081627276858224,4.01957342774849,3.6,3.8573548133325657
1902M4001_030,4.92684735844297,4.677817615730975,5.126621637154049,4.316009164414557,5.4,4.660711306789275
1902M4001_031,3.636088181598268,3.8824580096482313,4.081627276858224,4.082401850344081,3.8,3.8528232052166884
1902M4001_032,4.6009667139155095,3.882846716952596,4.081627276858224,4.3376406357324555,3.2,4.129926952990287
1902M4001_034,4.050473348390004,3.9604955790616345,4.081627276858224,4.373855897908263,4.0,4.021492550635987
1902M4001_035,5.134173100637262,4.9987052168842725,5.248634382465416,4.373970761059311,5.4,4.834841216524788
1902M4001_036,5.2531423880258705,5.049863256058151,5.240551754653172,4.779571331304159,6.2,5.034112197822061
1902M4001_037,5.786123491681643,5.3028166557586776,5.890893508247796,4.695711336607813,6.6,5.293216739379769
1902M4001_038,5.739746278381653,4.889229236600106,5.891940880862678,4.592722750217412,6.0,5.173802360191844
1902M4001_039,3.644134270924619,4.017951249148116,4.081627276858224,4.244973358225714,3.6,3.917012191004173
1902M4001_040,5.505632461060519,5.330827098775885,5.996089390055912,4.762401452894384,6.0,5.329691054021507
1902M4001_041,6.252460420005349,5.872737693413852,6.025827447376062,4.642302523670459,6.4,5.344761746801741
1902M4001_042,4.112770390938809,3.8622030934842635,4.081627276858224,4.5130349466669575,3.8,4.036621649865489
1902M4001_043,4.548123872273299,4.223654889330558,4.081627276858224,4.38745904144423,5.0,4.224648161927977
1902M4001_044,4.0436968320103155,3.940309784548504,4.081627276858224,4.6045621011921565,3.8,4.061771664838238
1902M4001_045,5.725879602508289,5.203414527690281,5.6055089673238525,5.135072791507827,6.0,5.375858570131549
1902M4001_046,5.982394993383078,5.150996955985152,6.0254236925623985,5.2308233937148305,6.2,5.52883397910638
1902M4001_047,5.975679466177077,5.630154561932169,5.825644331559232,5.132624852225119,6.2,5.49302142509402
1902M4001_048,3.636088181598268,3.917322093741334,4.081627276858224,4.197676040188797,3.8,3.878905603453968
1902M4001_049,5.669636492053359,5.427287830199201,5.518521042031392,5.015864254671927,6.2,5.329926658837207
1902M4001_050,5.830482731662157,5.4576991316117445,5.71207605755588,4.814625185098044,6.2,5.316915329800696
