name,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,label
F2006_006,0.058465909090909075,0.01564393939393939,1.5547159090909093,0.01390151515151515,1.2752272727272729,1.5892992424242416,0.019791666666666662,1.2699621212121217,1.936325757575756,1.4838825757575749,0.04107954545454545,0.17806818181818182,0.013446969696969695,0.06350378787878788,2.1064772727272745,0.9585795454545459,0.2430492424242424,0.0,0.0,0.007575757575757575,0.03598484848484848,0.7500000000000001,1.0,0.009469696969696968,0.8503787878787878,0.9848484848484848,1.0,0.022727272727272728,0.14393939393939395,0.017045454545454544,0.6969696969696968,0.7992424242424242,0.8068181818181817,0.01515151515151515,0.5416666666666667,o
F2006_007,0.012761904761904764,0.003999999999999999,1.5649523809523815,0.00019047619047619048,1.3366349206349195,1.7790476190476183,0.021555555555555564,1.2467619047619043,2.0895555555555547,1.7534285714285716,0.013142857142857144,0.2796190476190477,0.04260317460317462,0.16123809523809526,1.4263809523809523,0.5629206349206353,0.20495238095238105,0.0,0.0,0.0,0.0,0.7492063492063491,1.0,0.0,0.7809523809523808,0.9936507936507936,1.0,0.0,0.23174603174603176,0.0,0.5238095238095238,0.5492063492063491,0.6476190476190476,0.07936507936507936,0.2666666666666666,o
F2006_009,0.03308390022675735,0.0443310657596372,1.4939455782312927,0.006462585034013603,1.1574829931972797,1.6261224489795918,0.18780045351473929,0.9648979591836732,1.7837868480725625,1.7634240362811788,0.0022222222222222227,0.28390022675736964,0.027619047619047616,0.18120181405895688,0.8298866213151929,0.5615646258503401,0.26678004535147404,0.0,0.0,0.011337868480725622,0.0,0.4376417233560092,1.0,0.12471655328798187,0.7256235827664399,1.0,1.0,0.0,0.011337868480725622,0.0,0.7074829931972788,0.29478458049886624,0.2879818594104308,0.0,0.23582766439909306,o
F2006_010,0.023290870488322724,0.03585987261146496,1.6080467091295112,0.012760084925690024,1.267388535031847,1.7272823779193212,0.34770700636942675,1.0763694267515915,1.7786199575371553,1.6876857749469227,0.028428874734607226,0.32263269639065817,0.05401273885350316,0.23959660297239915,0.881443736730361,0.5968789808917198,0.1831422505307856,0.014861995753715497,0.0,0.15074309978768574,0.0,0.6369426751592357,1.0,0.3036093418259023,0.6942675159235668,1.0,1.0,0.0,0.08067940552016985,0.0,0.39278131634819535,0.32059447983014866,0.2653927813163482,0.0,0.17197452229299362,o
F2006_011,0.05666666666666668,0.0693103448275862,1.4608429118773945,0.01839080459770116,1.1829885057471266,1.5822988505747129,0.1886206896551724,0.9870114942528738,1.5762068965517246,1.5968965517241374,0.0160536398467433,0.3524137931034483,0.013831417624521072,0.10727969348659004,0.9681992337164752,0.6403831417624518,0.31363984674329504,0.0,0.0,0.0689655172413793,0.0,0.4712643678160919,1.0,0.11494252873563215,0.5938697318007663,1.0,1.0,0.0,0.10344827586206896,0.0,0.8199233716475097,0.32183908045977005,0.4521072796934866,0.0,0.1992337164750958,o
F2006_013,0.0074193548387096785,0.0037096774193548384,1.5362903225806452,0.03537634408602151,1.2973118279569889,1.6187096774193548,0.04091397849462367,1.0748924731182794,1.6565053763440858,1.8470967741935485,0.062365591397849474,0.41306451612903217,0.07537634408602154,0.2494086021505376,1.258709677419355,0.80258064516129,0.23935483870967744,0.0,0.0,0.07526881720430108,0.0,0.5591397849462365,1.0,0.07526881720430106,0.5645161290322581,1.0,1.0,0.0,0.20967741935483872,0.03225806451612903,0.8118279569892474,0.45698924731182794,0.6075268817204301,0.11827956989247312,0.1989247311827957,o
F2006_016,0.12401960784313724,0.02333333333333333,1.5396078431372549,0.09661764705882353,0.8783823529411765,1.3818627450980394,0.03509803921568627,1.0095588235294115,1.4233333333333338,1.4326960784313727,0.15573529411764706,0.39867647058823547,0.024019607843137256,0.03965686274509805,1.7082352941176475,0.8247058823529414,0.2990196078431373,0.024509803921568624,0.0,0.0,0.0,0.30392156862745096,0.9901960784313724,0.029411764705882363,0.6127450980392156,1.0,0.9901960784313724,0.11274509803921567,0.29411764705882354,0.0,0.7745098039215687,0.7303921568627451,0.7303921568627451,0.0,0.2598039215686275,x
F2006_017,0.04507142857142854,0.001761904761904762,1.5787380952380947,0.06704761904761902,1.0766190476190474,1.45347619047619,0.04978571428571429,0.8300714285714286,1.596738095238094,1.7504047619047622,0.053714285714285714,0.3651190476190476,0.1224285714285714,0.1339761904761905,0.98702380952381,0.5780238095238094,0.29000000000000004,0.0,0.0,0.0071428571428571435,0.0,0.3714285714285713,1.0,0.02619047619047619,0.5880952380952381,1.0,1.0,0.016666666666666663,0.1452380952380952,0.014285714285714284,0.4333333333333334,0.38095238095238093,0.4214285714285715,0.04047619047619047,0.2523809523809524,x
F2006_018,0.09179856115107916,0.012446043165467628,1.6213908872901683,0.012805755395683452,1.0476738609112712,1.5395443645083933,0.1132374100719424,1.0013189448441244,1.6113429256594733,1.6476978417266184,0.05088729016786571,0.21570743405275786,0.020431654676259,0.09333333333333337,1.463213429256595,0.5868105515587528,0.26004796163069543,0.05515587529976019,0.13189448441246998,0.1438848920863309,0.0,0.5587529976019187,1.0,0.1223021582733813,0.7338129496402876,0.9784172661870504,1.0,0.0,0.1103117505995204,0.0,0.6211031175059951,0.671462829736211,0.3741007194244605,0.0,0.2781774580335732,x
F2006_021,0.1071647509578544,0.04877394636015325,1.6030651340996165,0.0011494252873563214,1.3525862068965522,1.6382758620689657,0.1086590038314176,1.4546168582375474,1.9846934865900387,1.7203256704980854,0.07618773946360154,0.2678735632183909,0.0051340996168582394,0.033793103448275866,1.8361111111111108,0.6202298850574715,0.20134099616858234,0.024904214559386968,0.017241379310344824,0.05172413793103448,0.0,0.5153256704980842,1.0,0.16666666666666666,0.9406130268199232,1.0,1.0,0.05938697318007662,0.10919540229885058,0.0,0.4961685823754789,0.7088122605363985,0.553639846743295,0.0,0.2375478927203065,x
F2006_022,0.022816091954023,0.056724137931034486,1.6612068965517237,0.02195402298850575,1.3682758620689652,1.8956321839080457,0.2377586206896552,1.2584482758620683,1.6497126436781608,1.597241379310345,0.21683908045977016,0.6617241379310344,0.10718390804597698,0.3517241379310344,0.7331609195402297,0.5337931034482758,0.18304597701149425,0.02298850574712644,0.0,0.3103448275862069,0.0,0.7586206896551724,1.0,0.32758620689655177,0.5172413793103448,1.0,1.0,0.03448275862068965,0.4655172413793103,0.0,0.25862068965517243,0.2471264367816092,0.4482758620689655,0.1206896551724138,0.05747126436781608,x
F2006_023,0.39867986798679855,0.41201320132013214,1.396270627062706,0.24122112211221125,0.7350165016501649,1.3193069306930694,0.09676567656765676,0.7883828382838284,1.1510561056105608,1.4000990099009896,0.3414521452145213,0.5262376237623763,0.09369636963696368,0.11155115511551156,1.1069636963696374,0.8858415841584155,0.3485478547854788,0.3036303630363036,0.30363036303630364,0.3201320132013202,0.0,0.0429042904290429,1.0,0.0396039603960396,0.297029702970297,0.8283828382838284,0.9735973597359736,0.0,0.1749174917491749,0.0396039603960396,0.27722772277227725,0.6468646864686468,0.4554455445544554,0.0,0.3102310231023103,x
F2006_024,0.3058823529411765,0.06856209150326797,1.5482352941176472,0.023267973856209143,0.33555555555555555,1.2789542483660128,0.001633986928104575,0.07555555555555557,0.8179084967320261,1.0981699346405231,0.31712418300653605,0.7644444444444444,0.0,0.12849673202614378,0.2319607843137255,0.21372549019607845,0.25124183006535944,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0392156862745098,1.0,1.0,0.0,0.8431372549019608,0.0,0.9411764705882352,0.1111111111111111,0.09803921568627452,0.0,0.2679738562091503,x
F2006_025,0.21204968944099384,0.012443064182194616,1.6335817805383022,0.008674948240165634,0.885155279503106,1.2788198757763978,0.04455486542443065,0.6365424430641821,1.4306625258799175,1.538902691511387,0.03859213250517594,0.4631469979296066,0.03995859213250518,0.032028985507246366,0.7431262939958589,0.3844306418219463,0.5062111801242236,0.020703933747412008,0.0,0.07660455486542443,0.0,0.2401656314699793,1.0,0.06418219461697723,0.3146997929606625,0.9917184265010353,1.0,0.010351966873706004,0.4513457556935817,0.0,0.8260869565217391,0.3188405797101449,0.3354037267080745,0.0,0.4368530020703935,x
F2006_028,0.07700680272108842,0.0008163265306122449,1.715816326530612,0.0327891156462585,1.1018027210884358,1.5251020408163265,0.010714285714285714,1.0035714285714286,1.6889115646258506,1.4541156462585034,0.0887755102040816,0.3293197278911564,0.05629251700680273,0.12724489795918364,1.6338095238095236,0.6562244897959185,0.3055102040816328,0.08843537414965985,0.0,0.09183673469387756,0.0,0.5646258503401361,1.0,0.0,0.6904761904761906,0.9761904761904764,1.0,0.01700680272108843,0.19047619047619047,0.01700680272108843,0.6802721088435373,0.7551020408163265,0.7074829931972788,0.047619047619047616,0.282312925170068,o
F2006_029,0.0999111111111111,0.012,1.7036888888888888,0.03137777777777777,0.7947111111111109,1.445955555555556,0.0010222222222222221,0.4217333333333333,1.3541777777777777,1.576933333333333,0.04022222222222222,0.3996888888888889,0.07062222222222224,0.05586666666666666,0.8409777777777778,0.4555555555555554,0.3659111111111112,0.0,0.0,0.0,0.0,0.07111111111111111,1.0,0.0,0.38222222222222224,1.0,1.0,0.0,0.26222222222222225,0.0,0.9466666666666668,0.4488888888888888,0.4400000000000001,0.0,0.36,o
F2006_030,0.04141304347826087,0.015507246376811591,1.5353985507246368,0.02148550724637681,1.0061956521739128,1.4709782608695656,0.08865942028985507,0.5922463768115944,1.7168840579710145,1.9334782608695664,0.01942028985507246,0.35394927536231885,0.13619565217391305,0.3878623188405797,0.6751449275362319,0.4597463768115944,0.2304710144927537,0.010869565217391304,0.0,0.0,0.0,0.33333333333333337,1.0,0.0,0.5217391304347825,1.0,1.0,0.0,0.10507246376811594,0.021739130434782608,0.9818840579710144,0.3260869565217392,0.4130434782608695,0.09057971014492752,0.21739130434782608,o
F2006_031,0.0959465020576132,0.04113168724279833,1.4217078189300414,0.17014403292181068,0.9153497942386832,1.1970164609053502,0.03372427983539097,0.7373456790123454,1.4008641975308638,1.4398353909465025,0.22185185185185186,0.5806378600823043,0.12248971193415638,0.19987654320987647,0.854197530864198,0.5204732510288066,0.2583333333333334,0.18312757201646093,0.1831275720164609,0.1296296296296296,0.0,0.13580246913580246,1.0,0.012345679012345678,0.6193415637860082,0.9855967078189302,1.0,0.04938271604938271,0.26337448559670784,0.0,0.5843621399176955,0.4403292181069959,0.3600823045267489,0.0,0.2222222222222222,o
F2006_032,0.0996756756756757,0.06407207207207206,1.4274594594594596,0.02394594594594593,1.0492792792792789,1.0691531531531528,0.18367567567567566,1.1313333333333326,1.6055675675675671,1.5758198198198203,0.1272792792792793,0.36652252252252254,0.12394594594594595,0.1600900900900901,1.4331891891891888,0.6550630630630631,0.3894414414414414,0.17297297297297298,0.06666666666666668,0.1297297297297297,0.0,0.527927927927928,1.0,0.2918918918918919,0.8018018018018018,0.9837837837837838,1.0,0.06126126126126125,0.14954954954954955,0.01801801801801801,0.6882882882882884,0.6972972972972973,0.4954954954954955,0.027027027027027032,0.4324324324324325,o
F2006_035,0.0887179487179487,0.0212051282051282,1.4685384615384625,0.0033333333333333327,1.0983333333333336,1.3157692307692304,0.02225641025641026,0.6346666666666664,1.7724358974358982,1.7265128205128206,0.029051282051282056,0.34558974358974365,0.09623076923076923,0.10617948717948716,0.4450000000000001,0.2681538461538462,0.3508717948717949,0.01794871794871795,0.0,0.010256410256410256,0.0,0.2692307692307692,1.0,0.0,0.4897435897435897,1.0,1.0,0.0,0.06666666666666668,0.0,0.8769230769230767,0.1717948717948718,0.16153846153846155,0.0,0.3,o
F2006_036,0.11071428571428572,0.15178571428571427,1.4792063492063494,0.26841269841269844,0.8301587301587302,1.2234920634920632,0.0932936507936508,0.5780158730158731,1.2280555555555557,1.834563492063492,0.11075396825396824,0.63015873015873,0.29333333333333345,0.1732142857142857,0.6728174603174601,0.7480158730158728,0.3370238095238095,0.13492063492063494,0.16666666666666666,0.1706349206349206,0.0,0.09126984126984126,1.0,0.0,0.4047619047619048,0.9484126984126984,1.0,0.01984126984126984,0.2658730158730159,0.05555555555555556,0.7023809523809523,0.35317460317460314,0.4007936507936509,0.0,0.19047619047619047,o
F2006_037,0.06553672316384182,0.02796610169491525,1.6282768361581927,0.016610169491525426,1.2687853107344629,1.6017796610169492,0.11056497175141244,0.8770056497175147,1.8880790960451983,2.001638418079096,0.008983050847457626,0.3821186440677965,0.12697740112994346,0.2262711864406779,0.5720056497175144,0.31909604519773993,0.30141242937853097,0.0,0.0,0.03389830508474576,0.0,0.7062146892655368,1.0,0.11299435028248588,0.8333333333333331,1.0,1.0,0.0,0.1468926553672316,0.0,0.7005649717514125,0.2514124293785311,0.2570621468926553,0.0,0.2005649717514124,o
F2006_038,0.06803508771929823,0.01817543859649123,1.7284210526315789,0.002912280701754386,1.0947017543859647,1.5690877192982455,0.10305263157894734,0.5289122807017542,1.6067017543859647,1.7594035087719293,0.007929824561403509,0.5274035087719298,0.0984561403508772,0.1831929824561403,0.11873684210526313,0.08410526315789472,0.1855087719298245,0.0,0.0,0.045614035087719294,0.0,0.3754385964912281,1.0,0.06666666666666668,0.3964912280701755,1.0,1.0,0.0,0.2491228070175439,0.0,0.7684210526315788,0.03157894736842105,0.02807017543859649,0.0,0.17543859649122806,x
F2006_040,0.07095238095238098,0.00982142857142857,1.5338690476190475,0.012738095238095241,1.2877678571428572,1.3034226190476184,0.05717261904761905,1.4427083333333337,1.919107142857143,1.6150892857142858,0.08190476190476187,0.2767857142857144,0.07499999999999997,0.021726190476190475,1.7902083333333334,0.6616666666666668,0.3864583333333335,0.029761904761904764,0.0,0.08630952380952381,0.0,0.5446428571428571,1.0,0.13690476190476192,0.8422619047619045,1.0,1.0,0.014880952380952382,0.05654761904761905,0.002976190476190476,0.6875,0.7053571428571427,0.7023809523809523,0.0,0.5059523809523809,x
F2006_042,0.13238636363636366,0.03732954545454545,1.585606060606061,0.029602272727272737,0.7643939393939392,1.4133901515151517,0.04712121212121211,0.5788446969696971,1.1869507575757576,1.4050757575757578,0.09973484848484848,0.4605113636363634,0.030587121212121218,0.11712121212121207,0.9087121212121214,0.498219696969697,0.264810606060606,0.007575757575757575,0.1231060606060606,0.1231060606060606,0.0,0.20075757575757572,1.0,0.0,0.3655303030303031,1.0,1.0,0.037878787878787866,0.3352272727272728,0.0,0.8560606060606062,0.4659090909090909,0.4734848484848485,0.0,0.3844696969696971,x
F2006_043,0.04891472868217056,0.09364341085271312,1.5656330749354008,0.005348837209302326,1.085090439276486,1.5514470284237725,0.08204134366925063,0.8782428940568477,1.5728940568475451,1.563307493540052,0.04904392764857882,0.4245478036175711,0.12687338501291992,0.08299741602067183,0.6114987080103358,0.23705426356589154,0.2391989664082688,0.0,0.0,0.007751937984496123,0.0,0.5607235142118863,1.0,0.033591731266149866,0.6124031007751938,0.9870801033591732,1.0,0.0,0.22997416020671835,0.05167958656330749,0.5607235142118863,0.26098191214470284,0.26614987080103353,0.04392764857881137,0.2687338501291989,x
F2006_046,0.05076738609112712,0.01705035971223022,1.6955155875299757,0.015611510791366906,0.958441247002398,1.587937649880096,0.07446043165467624,0.5115107913669064,1.2376258992805758,1.4453477218225426,0.04489208633093526,0.37115107913669054,0.12316546762589932,0.09007194244604316,0.4106954436450839,0.2764028776978417,0.23362110311750603,0.026378896882494004,0.0,0.09832134292565947,0.0,0.20623501199040767,1.0,0.007194244604316547,0.16546762589928055,0.932853717026379,0.9688249400479616,0.0,0.1223021582733813,0.0,0.9376498800959232,0.15827338129496402,0.19184652278177453,0.0,0.2685851318944844,x
F2006_049,0.0676241134751773,0.07868794326241134,1.825531914893617,0.004184397163120568,1.499326241134752,1.830212765957446,0.3586524822695036,1.6794680851063828,1.969716312056738,1.7447163120567384,0.3767021276595745,0.7234397163120568,0.021418439716312056,0.4985460992907801,0.9967375886524822,0.2802482269503547,0.2418085106382979,0.0,0.0,0.2198581560283688,0.0,0.6418439716312057,0.9645390070921984,0.25886524822695034,0.801418439716312,1.0,0.9893617021276596,0.39361702127659576,0.425531914893617,0.0,0.5035460992907802,0.37588652482269497,0.3971631205673759,0.0,0.18439716312056734,x
F2006_052,0.023036093418259025,0.02681528662420381,1.7811464968152866,0.12210191082802548,1.378365180467092,1.6133545647558385,0.2675371549893843,1.3435668789808914,1.6270488322717618,1.843694267515924,0.09647558386411888,0.22666666666666666,0.05876857749469215,0.037961783439490436,1.678938428874735,0.6963906581740975,0.1343312101910828,0.012738853503184714,0.008492569002123142,0.3121019108280255,0.0,0.5774946921443737,1.0,0.31634819532908703,0.8089171974522293,1.0,1.0,0.0,0.019108280254777062,0.0,0.5222929936305732,0.7537154989384288,0.5329087048832272,0.0,0.042462845010615716,x
F2006_053,0.10194756554307112,0.03599250936329587,1.715205992509363,0.04239700374531834,1.1440074906367037,1.4525842696629214,0.06284644194756557,1.0869288389513112,1.4715730337078654,1.564007490636704,0.1455805243445693,0.4869662921348316,0.09486891385767787,0.17041198501872654,1.4504119850187265,0.7400749063670411,0.26535580524344565,0.0,0.0,0.07490636704119849,0.0,0.4382022471910112,1.0,0.033707865168539325,0.5280898876404494,1.0,1.0,0.0749063670411985,0.30711610486891383,0.0,0.7752808988764045,0.5468164794007491,0.6254681647940075,0.09737827715355804,0.4943820224719101,o
F2006_054,0.1692660550458716,0.10443425076452602,1.628318042813456,0.007217125382262999,0.9100611620795108,1.5355351681957177,0.02746177370030582,0.6540061162079509,1.4234862385321103,1.6654434250764525,0.16712538226299695,0.5299388379204892,0.02773700305810398,0.2545565749235474,0.8368195718654432,0.6038226299694189,0.19474006116207954,0.0,0.11314984709480125,0.05810397553516821,0.0,0.4311926605504587,1.0,0.0,0.5749235474006116,1.0,1.0,0.07339449541284404,0.3211009174311927,0.0,0.8256880733944955,0.43730886850152906,0.4434250764525994,0.051987767584097865,0.2905198776758409,o
F2006_055,0.18181500872600348,0.017190226876090745,1.6046771378708549,0.0998429319371728,0.807713787085515,1.2277661431064577,0.015043630017452009,0.5738568935427573,1.0894938917975567,1.2828097731239094,0.2538219895287958,0.5776788830715534,0.1394415357766143,0.0512739965095986,0.8064746945898779,0.5036300174520066,0.3656544502617801,0.14485165794066318,0.015706806282722512,0.10645724258289704,0.01221640488656195,0.038394415357766144,1.0,0.0,0.31762652705061084,0.9598603839441536,0.9790575916230366,0.12390924956369985,0.2635253054101221,0.008726003490401396,0.7260034904013962,0.4328097731239093,0.4729493891797557,0.0,0.37521815008726,o
F2006_056,0.1261904761904762,0.034835164835164835,1.6165201465201466,0.09384615384615384,0.8825641025641026,1.4038827838827843,0.05520146520146521,0.6340293040293039,1.25021978021978,1.4991208791208792,0.1585714285714286,0.5360805860805863,0.08992673992673993,0.14794871794871794,0.7483882783882785,0.4564468864468864,0.32670329670329673,0.025641025641025644,0.0,0.18315018315018308,0.0,0.06593406593406592,1.0,0.0695970695970696,0.5311355311355312,0.9597069597069601,1.0,0.0,0.2380952380952381,0.025641025641025644,0.5860805860805861,0.3663003663003663,0.3736263736263736,0.05128205128205127,0.326007326007326,o
F2006_057,0.1887570621468926,0.04785310734463275,1.6781355932203392,0.011977401129943504,0.7760451977401128,1.3885875706214683,0.040508474576271186,0.4714689265536724,1.2416949152542371,1.524802259887006,0.17350282485875707,0.5251412429378531,0.07717514124293785,0.12824858757062144,0.59135593220339,0.3702824858757062,0.3558757062146893,0.0,0.0,0.0,0.022598870056497168,0.05649717514124294,1.0,0.028248587570621462,0.35028248587570626,0.9943502824858756,1.0,0.17514124293785308,0.36723163841807904,0.0,0.9717514124293786,0.327683615819209,0.288135593220339,0.0,0.5254237288135594,o
F2006_058,0.09034782608695653,0.033014492753623184,1.7186666666666677,0.004463768115942029,1.5679130434782609,1.5733623188405803,0.12944927536231882,1.6186086956521737,2.180231884057971,1.8325217391304327,0.21339130434782605,0.27565217391304353,0.11252173913043476,0.13208695652173913,1.7551014492753614,0.7080000000000002,0.2170434782608696,0.0463768115942029,0.0,0.15072463768115946,0.0,0.7971014492753622,1.0,0.2579710144927536,0.8202898550724638,1.0,0.9768115942028984,0.14492753623188406,0.14782608695652175,0.008695652173913044,0.5217391304347826,0.6608695652173913,0.6202898550724637,0.043478260869565216,0.2898550724637681,o
F2006_059,0.131726618705036,0.11549160671462826,1.5428776978417271,0.021558752997601915,1.167242206235012,1.5702877697841733,0.05985611510791367,1.0587769784172656,1.8699040767386093,1.7597362110311752,0.10733812949640288,0.3056834532374101,0.04400479616306955,0.25470023980815354,1.1500479616306951,0.5945563549160674,0.28776978417266186,0.0,0.13429256594724218,0.0,0.0,0.60431654676259,1.0,0.019184652278177457,0.7050359712230215,1.0,1.0,0.07913669064748201,0.21342925659472425,0.03597122302158273,0.645083932853717,0.4988009592326138,0.5299760191846523,0.03357314148681055,0.2661870503597123,o
F2006_060,0.20712018140589566,0.06827664399092973,1.540997732426304,0.028095238095238083,0.750340136054422,1.2255102040816324,0.006485260770975057,0.4770975056689344,1.36485260770975,1.5209523809523813,0.10857142857142857,0.3839229024943312,0.05267573696145125,0.18158730158730169,0.9281179138321992,0.5771428571428572,0.2814512471655328,0.0090702947845805,0.05668934240362813,0.0,0.0090702947845805,0.19047619047619047,0.9886621315192744,0.0,0.5487528344671202,1.0,1.0,0.040816326530612235,0.25170068027210885,0.0,0.8117913832199546,0.5283446712018139,0.5328798185941043,0.0,0.3333333333333333,o
F2006_062,0.17864406779661016,0.0882768361581921,1.5212711864406776,0.012796610169491528,1.072966101694915,1.5609887005649714,0.1582768361581921,0.7602824858757061,1.7421186440677974,1.7188418079096046,0.05502824858757062,0.4551694915254236,0.08,0.2973728813559321,0.8940112994350283,0.4305367231638417,0.20045197740112994,0.0423728813559322,0.0,0.031073446327683614,0.0,0.4011299435028249,1.0,0.08757062146892654,0.4943502824858757,1.0,1.0,0.031073446327683614,0.2768361581920904,0.0,0.8220338983050847,0.3700564971751412,0.3813559322033898,0.025423728813559324,0.2542372881355932,o
F2006_063,0.004326241134751773,0.05468085106382978,1.9222695035460995,0.0,2.1317021276595747,1.9894326241134759,0.8485106382978724,2.244113475177305,2.489929078014184,1.9442553191489351,0.2329078014184397,0.2752482269503546,0.00198581560283688,0.32078014184397163,2.3410638297872337,0.3069503546099291,0.2321276595744681,0.0,0.0,0.553191489361702,0.0,0.7872340425531915,1.0,0.8156028368794327,0.8581560283687943,1.0,1.0,0.2127659574468085,0.2198581560283688,0.0,0.07092198581560284,0.7730496453900709,0.5602836879432623,0.0,0.19858156028368795,o
F2006_064,0.3631683168316832,0.04957095709570957,1.5953135313531353,0.0994719471947195,0.4701980198019802,1.2558085808580857,0.057128712871287124,0.4533333333333332,0.8706270627062705,1.2029702970297027,0.3964026402640263,0.6752805280528053,0.009438943894389436,0.03217821782178218,0.7475247524752475,0.6532673267326732,0.3441254125412543,0.0825082508250825,0.1056105610561056,0.0429042904290429,0.0,0.06600660066006601,1.0,0.0033003300330033,0.17491749174917492,0.9504950495049505,1.0,0.1551155115511551,0.4686468646864686,0.0,0.5973597359735973,0.5346534653465347,0.3927392739273927,0.0,0.3465346534653465,o
F2006_065,0.2763137254901962,0.012901960784313727,1.5118039215686268,0.023254901960784318,0.8109411764705885,1.245372549019607,0.01211764705882353,0.884,1.4297254901960783,1.3369019607843138,0.10862745098039216,0.16945098039215686,0.002117647058823529,0.0,1.7770196078431375,0.4617254901960786,0.3208627450980392,0.12941176470588234,0.0039215686274509795,0.015686274509803918,0.0,0.2549019607843137,1.0,0.0,0.7764705882352941,1.0,1.0,0.0,0.0,0.0,0.7568627450980392,0.9686274509803924,0.34117647058823525,0.0,0.3647058823529412,o
F2006_068,0.14493197278911565,0.010918367346938778,1.4968367346938782,0.0028571428571428576,1.1750680272108849,1.2967687074829937,0.006802721088435375,0.8779251700680272,1.9042517006802724,1.7549659863945577,0.011360544217687077,0.2036054421768708,0.12547619047619046,0.012108843537414964,0.980204081632653,0.4211564625850343,0.5504081632653061,0.051020408163265314,0.0,0.0,0.0,0.4693877551020408,1.0,0.0,0.7857142857142857,1.0,1.0,0.0,0.051020408163265314,0.044217687074829926,0.7312925170068028,0.4931972789115646,0.2721088435374149,0.0,0.5544217687074829,o
F2006_072,0.2668333333333334,0.03302380952380953,1.7240714285714285,0.1938571428571428,0.492238095238095,1.1664047619047615,0.06997619047619047,0.244904761904762,0.7974761904761903,1.4331428571428573,0.2312380952380953,0.6977857142857138,0.10928571428571428,0.1166904761904762,0.5123333333333333,0.4555952380952381,0.2885476190476191,0.011904761904761904,0.0,0.16190476190476188,0.014285714285714284,0.0,1.0,0.0023809523809523807,0.07857142857142857,0.9571428571428572,0.9904761904761904,0.016666666666666666,0.4523809523809523,0.0,0.6523809523809524,0.2857142857142857,0.3357142857142857,0.03333333333333333,0.30476190476190473,x
F2006_073,0.1093589743589743,0.010256410256410258,1.6870512820512822,0.11362179487179487,0.7600961538461537,1.3711217948717946,0.07153846153846155,0.4019551282051281,1.1630769230769231,1.6261217948717952,0.1087179487179487,0.4952564102564102,0.17701923076923082,0.09240384615384616,0.5425000000000001,0.42756410256410265,0.26775641025641034,0.038461538461538464,0.0,0.08653846153846154,0.0,0.028846153846153837,1.0,0.03205128205128205,0.33333333333333337,0.9647435897435899,0.9775641025641026,0.02564102564102564,0.0608974358974359,0.0,0.7692307692307694,0.2628205128205128,0.26282051282051283,0.0,0.2275641025641025,x
F2006_074,0.16188679245283016,0.020471698113207558,1.8311949685534583,0.209622641509434,0.5289308176100629,1.2443081761006285,0.09921383647798744,0.34242138364779884,0.8301886792452833,1.5592138364779873,0.1622012578616352,0.7169496855345909,0.12374213836477987,0.2470440251572327,0.7447484276729562,0.8906603773584901,0.234245283018868,0.0440251572327044,0.0,0.2421383647798742,0.0,0.07232704402515723,0.9559748427672956,0.12578616352201258,0.08490566037735851,0.9371069182389936,1.0,0.02830188679245283,0.3930817610062893,0.06289308176100629,0.6666666666666667,0.5031446540880503,0.6446540880503144,0.059748427672955975,0.20440251572327045,x
F2006_075,0.01815384615384616,0.006974358974358975,1.7075384615384614,0.022769230769230767,1.6046666666666671,1.7728717948717951,0.21994871794871804,1.4816410256410255,2.136358974358973,2.012051282051281,0.0472820512820513,0.19969230769230767,0.11548717948717947,0.1092307692307692,1.5860512820512818,0.4338461538461537,0.21964102564102567,0.0,0.0,0.1794871794871795,0.0,0.6615384615384615,1.0,0.38974358974358975,0.7025641025641025,1.0,1.0,0.015384615384615384,0.030769230769230767,0.0,0.4461538461538461,0.6256410256410256,0.6051282051282052,0.0,0.06666666666666668,x
F2006_076,0.17997245179063362,0.07366391184573001,1.6938567493112946,0.03663911845730028,1.0679338842975208,1.4281542699724523,0.2677134986225896,0.7755371900826447,1.5597520661157018,1.7418732782369146,0.1463636363636364,0.441763085399449,0.09231404958677687,0.2554545454545457,0.5263636363636364,0.34567493112947656,0.3039944903581268,0.07988980716253445,0.027548209366391185,0.14049586776859502,0.0,0.5234159779614326,1.0,0.20661157024793386,0.6280991735537191,0.9586776859504132,1.0,0.0,0.3112947658402204,0.0,0.3691460055096418,0.22038567493112948,0.2424242424242425,0.0,0.22314049586776852,x
